id,support_democrat,cong_district_region,occupation_code,gender_female,age,party,census_urbanpcnt,census_suburbanpcnt,census_ruralpcnt,census_collegepcnt,census_unemprate,census_medianincome,density_sq_km,on_email_list,avg_dem_performance,pet_owner,golf,hunting,random,likes_cheese,protestant,catholic,jewish,afam,latino,id_d,id_r,score_demo
11312,1,2,1,0,27,5,1,0,0,0.10629371,0.0437557,41953,2867.7058,0,64.6,0,0,0,6,0,0,1,0,0,1,1,0,0.54555798
11313,,3,0,0,20,1,1,0,0,0.12302195,0.03675048,50625,1251.225,0,64.1,0,0,0,2,0,0,0,0,0,0,0,0,0.52115542
11314,0,1,4,0,64,2,1,0,0,0.125,0.06620209,60194,1013.2883,0,58.5,0,0,1,9,0,0,1,0,0,0,0,1,0.47976852
11315,1,2,2,0,54,1,1,0,0,0.19160584,0.00883002,82309,74.611221,0,47.6,0,0,1,2,0,0,0,0,0,0,0,0,0.41497111
11316,0,2,2,0,34,2,0.93408501,0,0.065915,0.14131169,0.02718589,64980,69.405441,0,43.7,1,0,0,3,0,1,0,0,0,0,0,0,0.46008235
11317,,1,2,0,67,1,1,0,0,0.18062201,0.01116427,51118,2112.6724,1,56.1,0,0,0,7,0,1,0,0,0,0,0,0,0.50354403
11318,,2,6,1,61,5,0,0,1,0.07989348,0.12345679,35446,1.4190681,0,46.6,0,0,0,10,0,1,0,0,0,0,0,0,0.42457393
11319,1,2,8,1,57,5,0,0.90560639,0.0943936,0.0485348,0.06133056,36827,191.70239,0,40,1,1,0,10,0,0,1,0,0,0,0,0,0.42378748
11320,1,1,4,0,52,1,1,0,0,0.24038461,0.01927525,70227,2845.6833,0,48.1,0,0,0,7,0,0,0,0,0,0,0,0,0.44821686
11321,0,1,2,1,63,2,1,0,0,0.23501997,0.05130513,72908,1144.8127,0,53.9,1,1,1,1,0,1,0,0,0,0,0,0,0.5128389
11322,,2,8,0,40,1,0,1,0,0.093359,0.0864745,27768,468.15472,0,41.3,0,0,1,2,0,1,0,0,0,0,0,0,0.378977
11323,0,1,1,1,31,5,1,0,0,0.16134454,0.056,57404,1408.2362,0,58.1,0,0,0,2,0,0,0,0,0,0,0,0,0.57124025
11324,1,3,2,0,38,5,1,0,0,0.22788605,0.03093923,65726,1009.4989,0,51.9,0,0,0,7,0,0,0,0,0,0,0,0,0.46598884
11325,1,1,3,1,69,5,0.16783217,0,0.8321678,0,0,40703,2.1623416,1,60.5,1,0,0,9,0,1,0,0,0,0,0,0,0.44632453
11326,0,3,2,0,71,5,1,0,0,0.19168901,0,52419,1979.0936,0,60.3,1,1,1,7,0,0,0,0,1,0,0,0,0.77237868
11327,1,2,2,1,46,5,0.90063608,0,0.09936389,0.06637168,0.05046055,47355,236.04401,0,49.4,0,0,1,10,0,0,0,0,0,0,0,0,0.58073163
11328,,3,5,0,64,1,1,0,0,0.27884614,0.02139037,70878,2040.9996,1,52.8,0,1,0,4,0,1,0,0,0,0,0,0,0.44097266
11329,,1,4,0,51,5,1,0,0,0.10558253,0.07407408,30268,4569.6831,0,62.3,0,0,1,5,0,0,1,0,0,0,0,0,0.5727275
11330,1,3,5,0,34,1,1,0,0,0.16386247,0.043058,62399,3411.9595,0,58.7,0,0,0,8,0,0,1,0,0,1,0,0,0.48008734
11331,1,3,8,1,31,5,1,0,0,0.07059353,0.06356199,51054,3261.6436,0,68.6,0,0,0,6,0,1,0,0,0,0,0,0,0.59395403
11332,0,3,8,1,70,1,1,0,0,0.07771868,0.07612613,39721,3519.6409,0,64.3,0,1,0,4,0,1,0,0,0,0,0,0,0.61496937
11333,0,1,2,1,64,2,1,0,0,0.24957842,0,80542,1961.8302,0,52.3,1,0,0,6,0,0,0,0,0,0,0,0,0.48962575
11334,0,1,4,1,59,2,1,0,0,0.12565055,0.0411419,44840,3924.5212,0,59.5,0,0,1,6,0,1,0,0,0,0,0,1,0.60149717
11335,1,2,0,1,20,1,1,0,0,0.0719603,0,50069,2916.394,1,64.2,0,0,0,6,0,0,1,0,0,1,0,0,0.60029906
11336,,3,3,0,75,1,1,0,0,0.08881876,0.05224719,60665,1015.2558,0,49.6,0,0,1,3,0,1,0,0,0,0,0,0,0.47716707
11337,1,1,3,1,67,1,1,0,0,0.07820647,0.08365019,52634,3584.3374,1,57.1,0,1,0,7,0,1,0,0,0,0,0,0,0.57882816
11338,,2,5,0,47,2,0,0.89132506,0.10867493,0.27993393,0.0728972,72563,25.380922,0,36.7,0,0,1,4,0,1,0,0,0,0,0,0,0.25520939
11339,1,1,2,0,65,1,1,0,0,0.33022773,0.04385965,58750,3288.8132,0,52.3,1,1,0,10,0,0,0,0,0,0,0,0,0.47364861
11340,1,1,3,1,40,1,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.5,0,0,0,9,0,1,0,0,0,0,0,0,0.4545677
11341,1,3,8,1,44,2,1,0,0,0.31391585,0,79578,258.94427,0,56.1,1,0,1,9,0,0,1,0,0,1,0,0,0.49498731
11342,1,1,2,0,88,1,1,0,0,0.23501997,0.05130513,72908,1144.8127,1,49.8,0,0,0,1,0,1,0,0,0,0,0,0,0.43017292
11343,,2,0,1,64,2,1,0,0,0.0359116,0.0535117,13788,3181.4612,0,67.5,0,0,0,4,0,0,0,0,0,0,0,0,0.68834066
11344,0,2,8,1,81,5,0,0,1,0.07342527,0.0963126,32950,5.2097259,0,42.5,0,0,1,8,0,1,0,0,0,0,1,0,0.42676732
11345,1,2,8,1,49,1,1,0,0,0.04358974,0,48000,579.07574,1,41.4,0,1,1,7,0,1,0,0,0,0,0,0,0.599576
11346,,3,3,0,37,2,1,0,0,0.08881876,0.05224719,60665,1015.2558,0,49.6,0,0,1,3,0,1,0,0,0,0,0,0,0.48806226
11347,0,3,3,0,29,2,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,48,0,0,0,10,0,0,0,0,0,0,0,0,0.42341357
11348,,1,3,1,74,2,1,0,0,0.09157509,0.07781457,40000,4530.3477,0,61.9,0,0,0,7,0,0,0,0,0,0,0,0,0.61241841
11349,1,2,6,0,66,5,0,0.93880737,0.06119263,0.08861321,0.08716323,35380,183.65179,0,46.5,0,1,1,10,0,0,1,0,0,0,1,0,0.35132536
11350,1,2,3,1,60,5,0,0.75343776,0.24656226,0.05382866,0.03715499,35341,0.6028164,0,30.4,0,0,0,1,0,0,1,0,0,1,0,0,0.42721453
11351,,2,6,1,27,5,1,0,0,0.15196328,0.00645856,65231,804.43854,0,52.9,0,0,0,7,0,1,0,0,0,0,0,0,0.55039126
11352,0,1,3,0,48,2,1,0,0,0.1749623,0.01644737,61806,2843.2839,0,52.9,1,0,1,8,0,1,0,0,0,0,0,1,0.47751749
11353,,2,1,0,64,2,1,0,0,0.0520362,0.12399356,33059,3421.1265,0,64.3,0,0,0,8,0,0,1,0,0,0,0,1,0.56313103
11354,,1,2,1,59,2,1,0,0,0.36560935,0,60625,2307.0476,0,44.1,0,0,0,10,0,0,1,0,0,0,0,0,0.54423338
11355,,3,9,0,40,1,1,0,0,0.15117057,0.09163347,46616,4121.4229,1,63.1,0,1,0,1,0,0,1,0,0,1,0,0,0.52538848
11356,0,1,4,0,62,2,1,0,0,0.25764895,0.15346535,52375,1588.0192,0,45.7,0,0,0,7,0,0,0,0,0,0,0,0,0.49606797
11357,,3,2,1,22,1,1,0,0,0.17770491,0.05022831,54333,3302.7517,0,58.8,0,0,0,1,0,0,1,0,0,1,0,0,0.58191365
11358,,2,5,0,50,2,0,1,0,0.08682008,0.04540024,52438,728.8009,0,36.6,0,0,1,10,0,0,0,0,0,0,0,0,0.3109799
11359,,3,3,0,60,5,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,1,55.3,0,0,0,1,0,0,1,0,0,1,0,0,0.44788003
11360,,2,4,1,24,5,1,0,0,0.26224783,0.1563786,16658,1749.1978,0,67,0,0,0,7,0,1,0,0,0,0,0,0,0.68023658
11361,,3,9,1,56,5,1,0,0,0.14863813,0.04212638,63529,2843.3276,1,52.5,0,0,1,4,0,0,0,0,1,0,0,0,0.80502665
11362,,2,2,0,65,5,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,52.7,0,0,0,6,0,1,0,0,0,0,0,0,0.31886178
11363,,2,6,1,28,1,0.83159411,0,0.1684059,0.34122491,0.01959307,110069,8.5026903,0,36.7,0,0,0,2,0,1,0,0,0,0,0,0,0.37519509
11364,0,3,2,1,28,2,0.47332186,0,0.52667814,0.15667465,0.02891791,58487,216.66945,0,45.3,0,0,0,2,0,0,0,0,0,0,0,0,0.4604938
11365,0,2,9,1,48,1,0.87309355,0,0.12690647,0.1236536,0.05953062,53446,118.85889,0,47.6,0,0,0,6,0,0,1,0,0,1,0,0,0.55388415
11366,,2,2,1,49,5,0.8170163,0,0.18298368,0.28099173,0.03583502,74384,225.86588,0,38.7,0,0,0,5,0,0,1,0,0,0,0,0,0.47230789
11367,0,2,3,0,39,2,0,0.75343776,0.24656226,0.05382866,0.03715499,35341,0.6028164,0,30.4,0,0,0,7,0,0,0,0,0,0,0,0,0.36056426
11368,1,3,4,1,49,1,1,0,0,0.14851485,0,103494,234.11377,0,36.6,1,1,1,8,0,0,0,0,0,0,0,0,0.4313128
11369,1,2,5,1,30,1,1,0,0,0.33636799,0.03736089,67500,686.11707,0,43.5,0,0,0,2,0,1,0,0,0,0,0,0,0.53334451
11370,1,1,7,0,67,1,1,0,0,0.0259344,0.1439206,32679,1325.6094,0,92.8,0,0,1,10,0,0,0,0,1,0,0,0,0.81592202
11371,1,2,9,0,41,1,0,1,0,0.1393643,0.05611511,28641,465.39865,0,39.5,0,0,0,1,0,0,1,0,0,0,1,0,0.37435719
11372,0,2,5,0,55,2,0,0.73636681,0.26363319,0.14207049,0.0810622,51010,105.89552,0,31.9,0,0,1,2,0,1,0,0,0,0,0,0,0.31071913
11373,,3,2,0,22,1,0.84848487,0,0.15151516,0.1527712,0.04597396,55191,240.34489,0,55.7,0,0,0,7,0,0,1,0,0,1,0,0,0.47399273
11374,1,3,3,0,54,1,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,48,0,0,0,3,0,0,0,0,0,0,0,0,0.41642094
11375,1,3,2,0,40,1,1,0,0,0.13809525,0.04172877,40476,4334.1846,0,56.6,0,0,0,6,0,1,0,0,0,0,0,0,0.54463547
11376,0,1,1,0,71,2,1,0,0,0.09797297,0,63333,1331.2023,0,58.5,0,0,0,2,0,1,0,0,0,0,0,0,0.47042868
11377,,3,0,0,20,2,0,0.82820231,0.17179769,0.17514125,0.06366822,63594,92.795303,0,50.3,1,1,1,3,0,1,0,0,0,0,0,0,0.28658128
11378,0,3,5,0,81,2,1,0,0,0.16603296,0.02768166,65625,1770.7789,1,50.4,0,0,1,8,0,0,0,0,0,0,0,0,0.45714271
11379,1,3,2,1,50,1,1,0,0,0.19572192,0.02763819,86303,763.31775,1,49,0,1,1,6,0,0,0,0,0,0,0,0,0.47901145
11380,0,3,3,1,33,2,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,49.6,0,0,1,7,0,0,0,0,0,0,0,0,0.49760908
11381,0,2,8,0,54,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,0,42.2,0,0,1,7,0,1,0,0,0,0,0,0,0.36935562
11382,0,3,2,1,45,2,0.47332186,0,0.52667814,0.15667465,0.02891791,58487,216.66945,0,48.3,0,0,1,10,0,1,0,0,0,0,0,0,0.45564792
11383,0,2,6,0,53,2,0,0,1,0.12429378,0.05876289,49833,0.11596765,0,44.8,0,0,0,10,0,0,0,0,0,0,0,0,0.31516358
11384,1,2,5,1,77,1,1,0,0,0.21679065,0.03467153,52872,1236.0771,0,53.6,0,0,0,7,0,0,0,0,0,0,0,0,0.56893855
11385,0,2,2,1,64,5,0.51328725,0,0.48671278,0.27171108,0.02478699,80763,4.4076586,0,51.1,0,0,0,10,0,0,0,1,0,0,0,0,0.51286137
11386,,1,7,1,49,1,1,0,0,0.072095,0.03874539,65900,3157.1128,0,72.5,0,0,0,5,0,0,1,0,0,1,0,0,0.54585999
11387,1,1,7,0,78,1,1,0,0,0.09736309,0.07464608,51630,579.33923,0,57.5,0,0,0,5,0,0,0,0,0,0,0,0,0.50248021
11388,1,3,8,0,46,1,1,0,0,0.1392922,0.07252679,40504,3883.3704,0,63.9,0,0,0,7,0,0,0,0,0,0,0,0,0.54250461
11389,1,3,2,1,58,1,0.96010739,0,0.0398926,0.22123331,0.027894,64150,330.45126,0,56.8,0,0,0,4,0,0,1,0,0,1,0,0,0.53285098
11390,1,2,9,1,34,1,0.67161226,0,0.32838774,0.19093078,0.04188482,67917,18.771236,0,43.4,0,0,0,9,0,0,0,0,0,0,0,0,0.470088
11391,0,2,6,0,49,2,1,0,0,0.30566037,0.01828154,76200,1513.7197,0,51.8,0,0,1,1,0,0,0,0,0,0,0,0,0.4283748
11392,,2,6,1,28,1,0.99703401,0,0.00296597,0.29125249,0.02893518,61356,890.15509,0,56.4,0,0,0,6,0,1,0,0,0,0,0,0,0.55373478
11393,0,3,3,0,29,4,1,0,0,0.07716895,0.05201072,51464,661.0943,0,55.3,0,1,0,5,0,1,0,0,0,0,0,0,0.51825553
11394,0,1,3,1,40,2,1,0,0,0.25677604,0.02631579,91634,522.23523,0,50.6,0,0,0,7,0,1,0,0,0,0,0,0,0.4630461
11395,1,1,7,1,21,1,1,0,0,0.14141414,0.05194805,59729,523.95825,0,62.4,0,0,0,5,0,0,0,0,1,0,0,0,0.81823415
11396,0,2,3,1,36,2,0,0.75343776,0.24656226,0.05382866,0.03715499,35341,0.6028164,0,30.4,0,0,0,2,0,0,0,0,1,0,0,0,0.72388506
11397,0,3,3,0,35,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,52.2,0,0,0,7,0,0,1,0,0,1,0,0,0.45498905
11398,0,3,6,0,60,5,1,0,0,0.16547619,0.04043546,71607,1316.8835,0,52,1,0,1,3,0,0,0,0,0,0,0,0,0.44543481
11399,0,2,9,1,34,5,0,1,0,0.15498443,0.05309734,47188,660.77521,0,39,0,0,1,5,0,1,0,0,0,0,0,0,0.39531383
11400,,1,3,0,31,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.5,0,0,0,1,0,1,0,0,0,0,0,0,0.38326746
11401,0,1,4,1,25,2,1,0,0,0.125,0.06620209,60194,1013.2883,0,58.5,1,0,1,4,0,0,1,0,0,0,0,0,0.56650823
11402,,2,9,0,26,2,0.87309355,0,0.12690647,0.1236536,0.05953062,53446,118.85889,0,47.6,0,0,0,2,0,1,0,0,0,0,0,0,0.48446354
11403,1,1,4,1,78,1,1,0,0,0.07287449,0.08581645,45231,4327.0894,0,60.3,1,0,1,10,0,1,0,0,0,0,0,1,0.59730482
11404,1,1,2,1,50,1,1,0,0,0.24691358,0.06934307,164898,630.91772,0,44.1,0,0,0,1,0,0,0,0,0,0,0,0,0.26323009
11405,,2,2,1,58,1,0.90063608,0,0.09936389,0.06637168,0.05046055,47355,236.04401,0,61.8,1,0,1,8,0,0,1,0,0,0,0,0,0.57737291
11406,,3,3,0,62,2,0.91910052,0,0.08089945,0.25410697,0.05022831,63578,27.444939,0,45.1,0,0,0,2,0,1,0,0,0,0,0,0,0.44731218
11407,1,3,3,1,57,1,0,0,1,0.21839081,0.19540229,53529,0.3105447,0,46.3,0,0,0,4,0,0,1,0,0,1,0,0,0.36709002
11408,,1,9,1,37,2,1,0,0,0.08173691,0.08233276,30913,3291.6731,0,73.3,0,0,0,7,0,1,0,0,0,0,0,0,0.64787513
11409,,3,2,0,21,1,1,0,0,0.09792746,0.08343869,42430,4025.8892,1,61.1,0,0,1,1,0,0,1,0,0,1,0,0,0.54592013
11410,0,2,5,0,36,2,0,0,1,0.02581369,0.09869376,41734,0.31538576,0,30.2,0,0,0,6,0,1,0,0,0,0,0,0,0.34479487
11411,1,1,2,1,50,1,1,0,0,0.23501997,0.05130513,72908,1144.8127,1,45,0,1,1,5,0,0,0,0,0,0,0,0,0.51656765
11412,,2,6,1,43,1,0,0.70547944,0.29452056,0.08304498,0.04697987,35781,166.41617,0,49.5,0,0,1,1,0,1,0,0,0,0,0,0,0.42918551
11413,0,2,3,0,23,2,0,0.82053942,0.17946059,0.1722973,0.05835908,65680,33.987427,0,25.9,0,0,1,9,0,0,1,0,0,0,0,0,0.28100178
11414,0,3,0,1,60,2,1,0,0,0.17224489,0.01124744,78968,1313.5677,0,45,0,0,0,1,0,1,0,0,0,0,0,0,0.49923849
11415,0,2,6,1,56,2,0,1,0,0.03090129,0.07792208,28231,988.27649,0,26.4,0,0,0,10,0,1,0,0,0,0,0,0,0.44990313
11416,0,1,4,1,34,2,1,0,0,0.24100719,0.04761905,94494,1636.8693,0,49.8,0,0,0,2,0,1,0,0,0,0,0,0,0.45691645
11417,0,3,9,1,59,2,1,0,0,0.13048017,0.04347826,71136,2186.5371,0,50.6,0,0,0,1,0,0,0,0,0,0,0,0,0.52456862
11418,1,1,1,1,63,1,1,0,0,0.02504817,0.0545977,36000,4490.3369,0,74.2,0,0,1,2,0,0,1,0,0,1,0,0,0.6299209
11419,0,3,4,0,73,1,1,0,0,0.12271541,0.00421941,65577,4472.4688,0,55.9,1,1,1,4,0,1,0,0,0,0,0,0,0.46194637
11420,1,3,2,1,58,1,0.84848487,0,0.15151516,0.1527712,0.04597396,55191,240.34489,0,52.4,0,0,0,8,0,1,0,0,0,0,0,0,0.5395034
11421,1,2,6,0,49,5,0.83159411,0,0.1684059,0.34122491,0.01959307,110069,8.5026903,0,36.5,0,0,0,6,0,0,1,0,0,0,0,0,0.30197453
11422,,2,3,1,38,5,0,0,1,0.12052117,0.05402364,56769,1.2748791,0,30.4,0,0,0,3,0,0,1,0,0,0,0,0,0.36900255
11423,,2,6,0,46,2,0.18381916,0,0.81618082,0.19439252,0.02682403,81581,60.473431,0,38.5,0,0,1,4,0,1,0,0,0,0,0,0,0.26790881
11424,,3,9,0,30,1,1,0,0,0.2675862,0.06074297,56359,539.96185,0,51.6,0,0,0,5,0,0,1,0,0,1,0,0,0.49377218
11425,0,1,3,0,63,2,1,0,0,0.25677604,0.02631579,91634,522.23523,0,54.3,1,0,1,9,0,1,0,0,0,0,0,0,0.38265324
11426,0,3,2,0,85,2,1,0,0,0.23672566,0,95108,3052.594,0,46.2,0,1,1,5,0,1,0,0,0,0,0,0,0.3682293
11427,0,2,7,0,57,2,1,0,0,0.12958227,0.05981941,33348,3237.0291,0,63.8,0,0,0,2,0,1,0,0,0,0,0,0,0.56099594
11428,1,1,3,1,68,1,1,0,0,0.14141414,0.05194805,59729,523.95825,1,61.8,0,0,0,10,0,0,1,0,0,0,0,0,0.55502075
11429,0,2,8,0,49,2,0.21559522,0.42459056,0.35981423,0.12339332,0.06312127,44526,8.5937424,0,38.8,0,0,0,7,0,0,1,0,0,0,0,0,0.37069398
11430,1,2,0,0,60,2,1,0,0,0.09636518,0.07995227,44000,316.66861,0,43.4,1,1,1,8,0,1,0,0,0,0,0,0,0.53026611
11431,0,2,9,1,30,2,0,0,1,0.05142857,0.03048781,42500,1.5972974,0,32.7,0,0,1,5,0,0,0,0,0,0,0,0,0.41506386
11432,1,3,1,0,44,1,1,0,0,0.16465864,0,101164,2469.3804,0,51.3,1,0,0,9,0,0,0,0,0,0,0,0,0.36583143
11433,,1,7,1,57,1,1,0,0,0.17693837,0.05433962,57375,452.41171,0,65.6,0,0,0,6,0,1,0,0,0,0,0,0,0.56323969
11434,0,2,8,1,65,2,0,0,1,0.07342527,0.0963126,32950,5.2097259,0,42.5,0,0,0,1,0,0,1,0,0,0,0,0,0.43126789
11435,1,3,5,0,45,1,1,0,0,0.18788344,0.03831891,48158,1215.4421,0,56.2,0,0,0,9,0,0,1,0,0,0,0,0,0.51802653
11436,1,1,3,0,23,1,1,0,0,0.0940171,0.04029062,55742,1043.4486,0,58.7,0,0,0,3,0,0,1,0,0,1,0,0,0.50654256
11437,0,2,5,1,25,5,0,1,0,0.07943262,0.05675147,30768,805.18787,1,35.2,0,0,0,8,0,1,0,0,0,0,0,0,0.44902778
11438,,2,4,1,52,1,1,0,0,0.10172027,0.10641754,33712,2380.7944,0,64.6,0,0,0,9,0,0,1,0,0,1,0,0,0.63514197
11439,1,3,3,1,21,1,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,52.7,0,0,0,6,0,0,1,0,0,1,1,0,0.46994796
11440,,1,4,1,51,1,1,0,0,0.17802431,0.02932003,60057,1813.8074,0,59.9,0,0,0,9,0,0,0,0,1,0,0,0,0.81146157
11441,0,2,5,0,57,2,0.91388267,0,0.0861173,0.21953675,0.01011378,62198,69.459702,0,45.6,0,0,0,5,0,0,1,0,0,0,0,0,0.45380402
11442,1,1,2,1,71,1,1,0,0,0.24957842,0,80542,1961.8302,0,52.3,0,0,1,6,0,0,0,0,0,0,0,0,0.48761728
11443,0,1,1,1,27,2,1,0,0,0.08301887,0.01864802,51875,1233.8508,0,54.3,0,0,0,1,0,1,0,0,0,0,0,0,0.59250134
11444,1,3,2,1,33,2,1,0,0,0.1469496,0.0886501,64554,1933.9736,1,49.4,0,0,0,6,0,0,0,0,0,0,0,0,0.55018294
11445,1,1,3,0,43,5,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,53.5,0,0,1,4,0,0,0,0,0,0,0,0,0.38001561
11446,0,2,3,1,25,5,0,0.54352939,0.45647058,0.08643617,0.0295082,44833,5.5370603,0,34.7,0,0,0,7,0,0,1,0,0,0,0,0,0.4080449
11447,,3,3,0,43,1,0,0,1,0.21839081,0.19540229,53529,0.3105447,0,47.1,0,0,0,4,0,1,0,0,0,0,0,0,0.30312726
11448,0,1,2,1,69,2,1,0,0,0.33022773,0.04385965,58750,3288.8132,0,52.3,0,0,0,7,0,1,0,0,0,0,0,0,0.54827631
11449,0,2,1,1,58,2,1,0,0,0.13900416,0.0150463,52841,2674.1836,0,53,0,0,0,5,0,0,0,0,0,0,0,0,0.57837284
11450,0,2,5,0,47,2,0.79988432,0,0.20011568,0.27426159,0.02470356,75000,53.070816,0,44,0,0,0,2,0,0,0,0,0,0,1,0,0.39360496
11451,0,3,1,1,23,1,1,0,0,0.1130761,0.04901961,65000,1323.6771,0,49.4,1,0,1,10,0,1,0,0,0,0,0,0,0.55375856
11452,,3,1,0,60,2,1,0,0,0.13564815,0.04703726,62619,2108.9622,0,55.2,0,1,1,10,0,0,0,0,0,0,0,0,0.47336975
11453,0,3,2,1,44,5,0.68516284,0,0.31483716,0.19401947,0.03808244,70129,183.87068,0,59.3,0,0,0,1,0,1,0,0,0,0,0,0,0.4633747
11454,1,3,2,1,37,1,1,0,0,0.17700915,0.0264672,52386,3281.2898,1,61.1,0,1,0,5,0,0,0,0,0,0,1,0,0.58359295
11455,,2,5,0,35,2,0,0.68728042,0.31271961,0.15672451,0.0156128,56633,25.990067,0,32.8,0,0,1,7,0,1,0,0,0,0,0,0,0.30129585
11456,1,2,8,0,34,1,0,0.69512546,0.30487454,0.07888839,0.08483853,53710,15.003167,1,40.3,0,0,1,9,0,0,1,0,0,1,0,0,0.31171396
11457,0,3,4,0,50,1,1,0,0,0.1049505,0.01859504,68056,1544.3984,0,71,0,0,0,2,0,0,1,0,0,1,0,0,0.46195233
11458,1,2,6,0,30,1,0,0.91779661,0.08220339,0.01797484,0.10886645,31250,35.06459,0,43.1,0,0,0,5,0,0,1,0,0,0,0,0,0.37533614
11459,,3,2,1,55,2,0.6950534,0,0.3049466,0.21111111,0.03056517,56952,273.85172,0,51.1,1,0,1,4,0,1,0,0,0,0,0,0,0.50053716
11460,,1,3,0,43,5,1,0,0,0.0940171,0.04029062,55742,1043.4486,0,58.7,0,0,0,4,0,0,0,0,0,0,0,0,0.50080144
11461,1,1,2,1,78,1,1,0,0,0.31671554,0,200001,922.51855,1,39.6,0,0,1,6,0,0,1,0,0,0,0,0,0.18394893
11462,0,2,0,1,40,2,1,0,0,0.10416666,0.05400372,43065,2203.6519,0,50.3,0,0,0,9,0,0,1,0,0,0,0,0,0.61264974
11463,0,1,9,1,37,1,1,0,0,0.1,0.05040323,35574,3111.2871,0,67.3,0,0,0,2,0,0,1,0,0,1,0,0,0.63456333
11464,1,3,8,0,63,1,1,0,0,0.31391585,0,79578,258.94427,1,56.1,0,0,0,4,0,0,0,0,1,0,0,0,0.70761049
11465,,1,2,1,43,2,1,0,0,0.248,0.01347709,51793,4214.9375,0,46.7,0,1,1,2,0,1,0,0,0,0,0,0,0.5802657
11466,,1,7,0,59,1,1,0,0,0,0.06271777,31750,387.81238,0,73.6,1,0,1,10,0,0,1,0,0,1,0,0,0.57147932
11467,,3,1,0,40,1,1,0,0,0.12571429,0.01568627,54076,3708.9741,0,59.8,1,0,1,9,0,0,1,0,0,1,0,0,0.50523698
11468,,3,4,0,37,2,1,0,0,0.12271541,0.00421941,65577,4472.4688,0,55.9,0,0,0,1,0,1,0,0,0,0,0,0,0.47223589
11469,,2,0,1,32,2,0,1,0,0.05451937,0.08644067,28750,1468.0811,0,34.7,0,0,0,4,0,0,0,0,0,0,0,0,0.45394677
11470,0,2,8,0,66,2,0,0,1,0.07342527,0.0963126,32950,5.2097259,0,39.7,0,0,1,8,0,0,0,0,0,0,0,0,0.35855678
11471,,1,2,1,74,1,1,0,0,0.24691358,0.06934307,164898,630.91772,0,44.1,0,1,0,2,0,0,0,0,0,0,0,1,0.25792026
11472,,1,2,1,70,2,1,0,0,0.23501997,0.05130513,72908,1144.8127,0,49.8,0,0,0,7,0,0,0,0,0,0,0,0,0.51083052
11473,1,1,9,1,56,1,1,0,0,0.13457076,0.10674157,40433,1211.9973,0,74.9,0,0,0,10,0,1,0,0,0,0,0,0,0.61379594
11474,,1,3,1,58,2,1,0,0,0.10412926,0.02680965,47477,3199.7476,0,45.1,0,0,1,1,0,1,0,0,0,0,0,0,0.59541529
11475,0,3,3,1,71,2,1,0,0,0.11887255,0.06656347,56818,1612.8469,0,56.2,1,0,1,1,0,1,0,0,0,0,0,0,0.56368035
11476,1,2,1,1,64,1,1,0,0,0.05548387,0.08513932,41875,2330.7917,0,58.3,1,0,0,9,0,0,1,0,0,1,0,0,0.61152071
11477,,3,3,1,40,2,1,0,0,0.08736718,0.01453488,64141,662.87585,0,52.6,0,0,1,7,0,1,0,0,0,0,0,0,0.55304688
11478,1,2,7,1,41,1,1,0,0,0.0738204,0.08409506,27026,3964.7932,1,68.6,0,0,0,4,0,0,0,0,0,0,0,0,0.65764391
11479,0,1,2,0,53,2,1,0,0,0.15127389,0,77722,2058.7114,0,53.7,1,0,0,10,0,0,0,0,0,0,0,0,0.43060595
11480,0,3,2,1,46,2,1,0,0,0.19572192,0.02763819,86303,763.31775,0,49,0,0,0,10,0,1,0,0,0,0,0,0,0.48015782
11481,1,3,3,0,49,1,0.93012744,0,0.06987259,0.15454261,0.04030028,77448,128.61081,0,51.1,0,0,0,4,0,0,0,0,0,0,0,0,0.41781688
11482,0,1,3,0,52,2,0.16783217,0,0.8321678,0,0,40703,2.1623416,0,60.6,0,0,0,3,0,0,1,0,0,0,0,0,0.37758377
11483,,3,7,1,38,1,1,0,0,0.18414634,0.00864553,81800,2255.4768,0,40.9,1,0,0,9,0,0,1,0,0,0,0,0,0.49657014
11484,1,1,7,1,37,1,1,0,0,0.09797297,0,63333,1331.2023,0,62.5,0,0,0,4,0,0,0,0,1,0,0,0,0.81059867
11485,,3,4,1,61,5,1,0,0,0.12170754,0.03729604,79733,613.64966,0,46.4,0,0,0,3,0,0,0,0,0,0,0,0,0.49898785
11486,1,3,2,1,66,5,1,0,0,0.19706841,0,53676,1263.099,0,49.5,1,0,0,1,1,0,0,0,0,0,0,0,0.57097858
